2008-01-11 07:45:00,928,N389SW,160,MCO,STL,880
2008-01-11 20:35:00,2300,N797MX,155,MCO,STL,880
2008-01-11 15:35:00,3743,N254WN,155,MCO,STL,880
2008-01-11 06:25:00,63,N219WN,55,MCI,STL,237
2008-01-11 14:50:00,283,N749SW,55,MCI,STL,237
2008-01-11 20:20:00,1230,N739GB,55,MCI,STL,237
2008-01-11 09:05:00,1488,N460WN,55,MCI,STL,237
2008-01-11 18:35:00,2039,N621SW,55,MCI,STL,237
2008-01-11 12:00:00,2972,N630WN,55,MCI,STL,237
2008-01-11 18:15:00,3168,N522SW,65,LIT,STL,296
2008-01-11 06:40:00,3757,N408WN,65,LIT,STL,296
2008-01-11 16:55:00,71,N384SW,210,LAX,STL,1593
2008-01-11 10:50:00,773,N635SW,190,LAS,STL,1372
2008-01-11 15:30:00,1050,N413WN,190,LAS,STL,1372
2008-01-11 18:55:00,1583,N390SW,180,LAS,STL,1372
2008-01-11 06:30:00,426,N658SW,115,HOU,STL,687
2008-01-11 13:00:00,2176,N503SW,115,HOU,STL,687
2008-01-11 18:50:00,3574,N438WN,115,HOU,STL,687
2008-01-11 09:35:00,3845,N200WN,115,HOU,STL,687
2008-01-11 18:10:00,2889,N440LV,180,FLL,STL,1056
2008-01-11 18:45:00,982,N700GS,100,DTW,STL,440
2008-01-11 12:05:00,1679,N214WN,100,DTW,STL,440
2008-01-11 06:25:00,2358,N337SW,100,DTW,STL,440
2008-01-11 14:50:00,30,N364SW,95,DAL,STL,546
2008-01-11 09:50:00,87,N360SW,95,DAL,STL,546
2008-01-11 18:00:00,141,N378SW,95,DAL,STL,546
2008-01-11 11:30:00,146,N502SW,95,DAL,STL,546
2008-01-11 07:50:00,974,N428WN,95,DAL,STL,546
2008-01-11 19:05:00,1156,N333SW,95,DAL,STL,546
2008-01-11 06:30:00,1835,N521SW,95,DAL,STL,546
2008-01-11 13:25:00,3949,N327SW,95,DAL,STL,546
2008-01-11 16:40:00,725,N795SW,85,CMH,STL,410
2008-01-11 08:40:00,1245,N519SW,85,CMH,STL,410
2008-01-11 08:40:00,831,N353SW,105,CLE,STL,487
2008-01-11 14:00:00,2453,N637SW,100,CLE,STL,487
2008-01-11 10:00:00,354,N446WN,140,BWI,STL,737
2008-01-11 12:50:00,983,N236WN,145,BWI,STL,737
2008-01-11 19:15:00,1062,N307SW,145,BWI,STL,737
2008-01-11 15:50:00,2007,N326SW,145,BWI,STL,737
2008-01-11 06:30:00,2527,N607SW,140,BWI,STL,737
2008-01-11 07:40:00,472,N711HK,80,BHM,STL,410
2008-01-11 10:40:00,406,N302SW,135,ABQ,STL,934
2008-01-11 19:00:00,263,N209WN,85,SMF,SNA,404
2008-01-11 08:50:00,265,N294WN,85,SMF,SNA,404
2008-01-11 06:40:00,558,N771SA,85,SMF,SNA,404
2008-01-11 13:15:00,2709,N244WN,80,SMF,SNA,404
2008-01-11 15:35:00,3072,N776WN,80,SMF,SNA,404
2008-01-11 17:15:00,3140,N714CB,80,SMF,SNA,404
2008-01-11 10:40:00,3689,N457WN,85,SMF,SNA,404
2008-01-11 19:50:00,279,N200WN,75,SJC,SNA,342
2008-01-11 07:00:00,305,N732SW,75,SJC,SNA,342
2008-01-11 11:35:00,786,N496WN,75,SJC,SNA,342
2008-01-11 20:40:00,824,N772SW,75,SJC,SNA,342
2008-01-11 13:40:00,1002,N241WN,75,SJC,SNA,342
2008-01-11 15:45:00,2028,N754SW,75,SJC,SNA,342
2008-01-11 09:25:00,2648,N703SW,75,SJC,SNA,342
2008-01-11 17:40:00,3411,N256WN,75,SJC,SNA,342
2008-01-11 11:35:00,259,N462WN,80,PHX,SNA,338
2008-01-11 09:15:00,453,N293,80,PHX,SNA,338
2008-01-11 21:35:00,473,N492WN,75,PHX,SNA,338
2008-01-11 07:05:00,659,N416WN,75,PHX,SNA,338
2008-01-11 15:15:00,1413,N468WN,75,PHX,SNA,338
2008-01-11 19:25:00,2093,N452WN,70,PHX,SNA,338
2008-01-11 17:20:00,2707,N705SW,70,PHX,SNA,338
2008-01-11 13:30:00,3501,N461WN,75,PHX,SNA,338
2008-01-11 18:50:00,80,N715SW,80,OAK,SNA,371
2008-01-11 21:05:00,83,N462WN,80,OAK,SNA,371
2008-01-11 16:30:00,105,N200WN,80,OAK,SNA,371
2008-01-11 10:45:00,747,N409WN,80,OAK,SNA,371
2008-01-11 12:20:00,1854,N754SW,80,OAK,SNA,371
2008-01-11 07:45:00,2191,N216WR,85,OAK,SNA,371
2008-01-11 06:05:00,3330,N211WN,85,OAK,SNA,371
2008-01-11 08:40:00,3657,N442WN,80,OAK,SNA,371
2008-01-11 14:05:00,3766,N761RR,80,OAK,SNA,371
2008-01-11 19:35:00,201,N455WN,60,LAS,SNA,226
2008-01-11 13:05:00,300,N719SW,65,LAS,SNA,226
2008-01-11 18:20:00,433,N478WN,65,LAS,SNA,226
2008-01-11 10:10:00,1016,N448WN,60,LAS,SNA,226
2008-01-11 15:00:00,1479,N782SA,65,LAS,SNA,226
2008-01-11 07:50:00,3250,N790SW,60,LAS,SNA,226
2008-01-11 09:45:00,576,N216WR,85,SNA,SMF,404
2008-01-11 07:45:00,659,N416WN,90,SNA,SMF,404
2008-01-11 11:40:00,970,N448WN,85,SNA,SMF,404
2008-01-11 17:30:00,2115,N754SW,85,SNA,SMF,404
2008-01-11 21:00:00,3401,N455WN,85,SNA,SMF,404
2008-01-11 19:20:00,3498,N256WN,85,SNA,SMF,404
2008-01-11 14:20:00,3501,N461WN,85,SNA,SMF,404
2008-01-11 11:00:00,73,N349SW,105,SEA,SMF,605
2008-01-11 15:00:00,151,N284WN,105,SEA,SMF,605
2008-01-11 07:00:00,474,N616SW,105,SEA,SMF,605
2008-01-11 17:10:00,1395,N388SW,105,SEA,SMF,605
2008-01-11 19:25:00,2467,N747SA,105,SEA,SMF,605
2008-01-11 08:00:00,66,N677AA,95,SAN,SMF,480
2008-01-11 12:30:00,72,N625SW,95,SAN,SMF,480
2008-01-11 13:40:00,137,N397SW,95,SAN,SMF,480
2008-01-11 17:10:00,176,N209WN,90,SAN,SMF,480
2008-01-11 15:30:00,299,N755SA,90,SAN,SMF,480
2008-01-11 16:20:00,372,N287WN,90,SAN,SMF,480
2008-01-11 19:30:00,574,N380SW,95,SAN,SMF,480
2008-01-11 11:15:00,1010,N419WN,95,SAN,SMF,480
2008-01-11 09:15:00,1069,N333SW,95,SAN,SMF,480
2008-01-11 21:50:00,1320,N491WN,90,SAN,SMF,480
2008-01-11 06:30:00,1859,N324SW,100,SAN,SMF,480
2008-01-11 10:00:00,2298,N318SW,95,SAN,SMF,480
2008-01-11 18:15:00,3600,N616SW,95,SAN,SMF,480
2008-01-11 20:45:00,3673,N356SW,95,SAN,SMF,480
2008-01-11 07:05:00,162,N729SW,125,PHX,SMF,647
2008-01-11 10:25:00,207,N383SW,130,PHX,SMF,647
2008-01-11 12:40:00,331,N695SW,120,PHX,SMF,647
2008-01-11 15:00:00,877,N638SW,120,PHX,SMF,647
2008-01-11 21:35:00,1309,N683SW,120,PHX,SMF,647
2008-01-11 18:10:00,2453,N637SW,120,PHX,SMF,647
2008-01-11 16:35:00,3941,N646SW,120,PHX,SMF,647
2008-01-11 13:15:00,71,N384SW,85,PDX,SMF,479
2008-01-11 06:50:00,157,N380SW,85,PDX,SMF,479
2008-01-11 08:35:00,505,N242WN,85,PDX,SMF,479
2008-01-11 11:20:00,1424,N362SW,85,PDX,SMF,479
2008-01-11 18:40:00,2807,N349SW,85,PDX,SMF,479
2008-01-11 20:45:00,2890,N389SW,85,PDX,SMF,479
2008-01-11 15:15:00,3659,N396SW,85,PDX,SMF,479
2008-01-11 07:15:00,350,N394SW,80,ONT,SMF,389
2008-01-11 21:35:00,551,N261WN,75,ONT,SMF,389
2008-01-11 16:10:00,775,N625SW,80,ONT,SMF,389
2008-01-11 11:55:00,876,N413WN,75,ONT,SMF,389
2008-01-11 18:00:00,966,N677AA,80,ONT,SMF,389
2008-01-11 14:10:00,1409,N390SW,75,ONT,SMF,389
2008-01-11 19:25:00,1679,N214WN,80,ONT,SMF,389
2008-01-11 13:35:00,2105,N634SW,80,ONT,SMF,389
2008-01-11 10:40:00,2201,N350SW,80,ONT,SMF,389
2008-01-11 06:15:00,2548,N285WN,80,ONT,SMF,389
2008-01-11 20:10:00,2901,N738CB,80,ONT,SMF,389
2008-01-11 08:55:00,3602,N457WN,80,ONT,SMF,389
2008-01-11 19:30:00,163,N448WN,270,MDW,SMF,1790
2008-01-11 08:25:00,3145,N250WN,270,MDW,SMF,1790
2008-01-11 18:50:00,102,N693SW,235,MCI,SMF,1442
2008-01-11 11:00:00,92,N297WN,80,LAX,SMF,373
2008-01-11 08:10:00,337,N788SA,80,LAX,SMF,373
2008-01-11 19:10:00,1015,N355SW,75,LAX,SMF,373
2008-01-11 06:10:00,1234,N639SW,85,LAX,SMF,373
2008-01-11 09:00:00,1486,N614SW,80,LAX,SMF,373
2008-01-11 21:25:00,2437,N798SW,80,LAX,SMF,373
2008-01-11 15:05:00,2720,N603SW,75,LAX,SMF,373
2008-01-11 13:50:00,2985,N776WN,80,LAX,SMF,373
2008-01-11 17:15:00,3155,N675AA,75,LAX,SMF,373
2008-01-11 20:35:00,3584,N799SW,80,LAX,SMF,373
2008-01-11 19:10:00,94,N499WN,85,LAS,SMF,397
2008-01-11 13:50:00,584,N274WN,90,LAS,SMF,397
2008-01-11 06:40:00,624,N309SW,85,LAS,SMF,397
2008-01-11 17:30:00,641,N601WN,85,LAS,SMF,397
2008-01-11 09:05:00,2121,N392SW,90,LAS,SMF,397
2008-01-11 11:15:00,2622,N244WN,95,LAS,SMF,397
2008-01-11 15:15:00,3053,N714CB,90,LAS,SMF,397
2008-01-11 21:00:00,3862,N680AA,85,LAS,SMF,397
2008-01-11 19:40:00,148,N287WN,75,BUR,SMF,358
2008-01-11 07:05:00,178,N294WN,80,BUR,SMF,358
2008-01-11 20:55:00,333,N361SW,75,BUR,SMF,358
2008-01-11 16:30:00,734,N663SW,75,BUR,SMF,358
2008-01-11 11:45:00,957,N510SW,75,BUR,SMF,358
2008-01-11 09:25:00,1408,N639SW,75,BUR,SMF,358
2008-01-11 12:15:00,1586,N644SW,75,BUR,SMF,358
2008-01-11 18:00:00,2284,N733SA,75,BUR,SMF,358
2008-01-11 14:35:00,2370,N773SA,75,BUR,SMF,358
2008-01-11 10:40:00,2699,N234WN,75,BUR,SMF,358
2008-01-11 08:05:00,3681,N623SW,75,BUR,SMF,358
2008-01-11 08:10:00,2527,N607SW,200,STL,SLC,1156
2008-01-11 17:35:00,3743,N254WN,200,STL,SLC,1156
2008-01-11 08:10:00,70,N239WN,115,SEA,SLC,689
2008-01-11 14:00:00,1214,N240WN,115,SEA,SLC,689
2008-01-11 18:20:00,1747,N359SW,110,SEA,SLC,689
2008-01-11 12:40:00,2969,N689SW,80,RNO,SLC,422
2008-01-11 13:15:00,320,N677AA,95,PHX,SLC,507
2008-01-11 18:45:00,410,N695SW,95,PHX,SLC,507
2008-01-11 10:55:00,414,N274WN,100,PHX,SLC,507
2008-01-11 21:20:00,980,N489WN,90,PHX,SLC,507
2008-01-11 14:25:00,1022,N334SW,95,PHX,SLC,507
2008-01-11 08:25:00,1041,N435WN,100,PHX,SLC,507
2008-01-11 16:55:00,1684,N787SA,95,PHX,SLC,507
2008-01-11 06:20:00,2551,N645SW,100,PHX,SLC,507
2008-01-11 17:40:00,159,N682SW,105,PDX,SLC,630
2008-01-11 10:45:00,1756,N423WN,105,PDX,SLC,630
2008-01-11 07:05:00,2549,N331SW,105,PDX,SLC,630
2008-01-11 13:00:00,125,N723SW,100,OAK,SLC,588
2008-01-11 20:30:00,246,N622SW,100,OAK,SLC,588
2008-01-11 06:55:00,720,N746SW,110,OAK,SLC,588
2008-01-11 10:15:00,1678,N730SW,105,OAK,SLC,588
2008-01-11 16:40:00,2282,N286WN,100,OAK,SLC,588
2008-01-11 09:25:00,151,N284WN,210,MDW,SLC,1258
2008-01-11 16:40:00,1662,N460WN,210,MDW,SLC,1258
2008-01-11 13:30:00,554,N601WN,105,LAX,SLC,590
2008-01-11 10:45:00,963,N376SW,105,LAX,SLC,590
2008-01-11 06:50:00,973,N652SW,110,LAX,SLC,590
2008-01-11 20:10:00,1485,N285WN,105,LAX,SLC,590
2008-01-11 16:50:00,2899,N645SW,105,LAX,SLC,590
2008-01-11 11:00:00,161,N411WN,80,LAS,SLC,368
2008-01-11 19:05:00,415,N397SW,75,LAS,SLC,368
2008-01-11 08:30:00,643,N387SW,80,LAS,SLC,368
2008-01-11 20:50:00,1166,N344SW,75,LAS,SLC,368
2008-01-11 15:55:00,1585,N764SW,85,LAS,SLC,368
2008-01-11 13:55:00,1660,N359SW,80,LAS,SLC,368
2008-01-11 21:40:00,2533,N273WN,75,LAS,SLC,368
2008-01-11 06:15:00,3147,N739GB,80,LAS,SLC,368
2008-01-11 13:30:00,337,N788SA,95,GEG,SLC,546
2008-01-11 12:25:00,130,N653SW,85,DEN,SLC,391
2008-01-11 06:30:00,622,N783SW,105,DEN,SLC,391
2008-01-11 16:25:00,1852,N217JC,85,DEN,SLC,391
2008-01-11 09:10:00,2360,N682SW,105,DEN,SLC,391
2008-01-11 20:50:00,3331,N405WN,85,DEN,SLC,391
2008-01-11 08:40:00,3141,N717SA,300,BWI,SLC,1864
2008-01-11 07:05:00,401,N786SW,60,BOI,SLC,291
2008-01-11 13:05:00,783,N604SW,60,BOI,SLC,291
2008-01-11 15:50:00,2377,N312SW,60,BOI,SLC,291
2008-01-11 15:20:00,901,N656SW,100,ABQ,SLC,493
2008-01-11 09:15:00,1002,N241WN,100,ABQ,SLC,493
2008-01-11 18:15:00,192,N200WN,75,SNA,SJC,342
2008-01-11 10:40:00,352,N294WN,75,SNA,SJC,342
2008-01-11 08:30:00,645,N771SA,75,SNA,SJC,342
2008-01-11 15:55:00,1413,N468WN,75,SNA,SJC,342
2008-01-11 07:15:00,1689,N748SW,75,SNA,SJC,342
2008-01-11 20:30:00,1935,N715SW,75,SNA,SJC,342
2008-01-11 14:05:00,1941,N754SW,75,SNA,SJC,342
2008-01-11 12:30:00,2209,N409WN,75,SNA,SJC,342
2008-01-11 07:50:00,98,N367SW,130,SEA,SJC,697
2008-01-11 18:50:00,390,N334SW,125,SEA,SJC,697
2008-01-11 15:30:00,722,N465WN,130,SEA,SJC,697
2008-01-11 10:05:00,1322,N390SW,130,SEA,SJC,697
2008-01-11 09:50:00,67,N496WN,80,SAN,SJC,417
